TortoiseID,EncounterDate,Fieldworker1,Fieldworker2,Fieldworker3,SWC,NewGrowth,ForelegDirt,GeneticsSample,ToxicologySample,ToxDuplicateSample,ToxWholeBloodSample,ErodedNarisLeft,ErodedNarisLeftValue,ErodedNarisRight,ErodedNarisRightValue,OcclusionNarisLeft,OcclusionNarisLeftValue,OcclusionNarisRight,OcclusionNarisRightValue,EdemaEyeLeft,PalpebraeUpperEyeLeft,PalpebraeLowerEyeLeft,PeriocularUpperEyeLeft,PeriocularLowerEyeLeft,EdemaEyeRight,PalpebraeUpperEyeRight,PalpebraeLowerEyeRight,PeriocularUpperEyeRight,PeriocularLowerEyeRight,DischargeEyeLeft,DischargeEyeRight,BulgingEyeLeft,BulgingEyeRight,SunkenEyeLeft,SunkenEyeRight,GlobeEyeLeft,GlobeEyeRight,NaresEyesComments,TraumaHeadDistribution,TraumaHeadSeverity,TraumaHeadChronicity,TraumaGularDistribution,TraumaGularSeverity,TraumaGularChronicity,TraumaPlastronDistribution,TraumaPlastronSeverity,TraumaPlastronChronicity,TraumaCarapaceDistribution,TraumaCarapaceSeverity,TraumaCarapaceChronicity,TraumaLimbsDistribution,TraumaLimbsSeverity,TraumaLimbsChronicity,SkinDamage,SkinDamageDescribe,ScuteBoneReplacement,TraumaComments,LaminaePeeling,LaminaePeelingDescribe,Pitting,PittingDescribe,FungalAreas,FungalAreasDescribe,DiseaseHeadDistribution,DiseaseHeadSeverity,DiseaseHeadChronicity,DiseaseGularDistribution,DiseaseGularSeverity,DiseaseGularChronicity,DiseasePlastronDistribution,DiseasePlastronSeverity,DiseasePlastronChronicity,DiseaseCarapaceDistribution,DiseaseCarapaceSeverity,DiseaseCarapaceChronicity,DiseaseLimbsDistribution,DiseaseLimbsSeverity,DiseaseLimbsChronicity,DiseaseComments,DataMigrated,DataProofed,TortoiseType,TortoiseStatus
BS135,5/16/2012,Laura Pavliscak,John Hillman,Jeff Valentine,5,None,No,,,,,No,1,No,1,None,1,None,1,Yes,3,3,2,2,Yes,3,3,2,1,None,None,Yes,Yes,No,No,Clear-Bright,Clear-Bright,Debris in right eye.,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,N,,Y,Few small areas of bone scute replacement.,Yes,Light superficial flaking and peeling.,No,,No,,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,,1,1,Resident,Tracked
BS135,10/4/2012,TG Jackson,Christine Stirling,,4,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,1,1,Yes,2,3,2,1,Dry Crust,Damp,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,Y,Scaring from combat,N,,No,,No,,No,,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,,1,1,Resident,Tracked
BS135,5/18/2013,Laura Pavliscak,Max Havelka,,6,Fine Line,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,2,1,Yes,3,2,2,1,Dry Crust,Dry Crust,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,Y,Mild scarring on right axilliary region.,Y,,Yes,Mild incipient peeling on multifocal areas of carapace and plastron.,No,,No,,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,Eroded seam between LM8 and LM9 with bone scute replacement and a perforation through shell.,1,1,Resident,Tracked
BS135,10/7/2013,Chandra Llewellyn,Wayne Ball,,5,Fine Line,No,Y,N,,,No,1,No,1,None,1,None,1,Yes,2,3,2,2,Yes,2,3,2,1,Damp,Damp,No,No,No,No,Clear-Bright,Clear-Bright,PLANT DEBRIS IN EYES,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,Y,OLD SCARRING,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,,1,1,Resident,Tracked
BS135,5/22/2014,Brian Cohn,John Hillman,,5,<1 mm,No,N,N,N,,No,1,No,1,None,1,None,1,Yes,2,2,2,2,Yes,2,2,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,3,2,2,2,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,2,2,2,2,2,2,3,2,2,1,1,1,,1,1,Resident,Tracked
BS135,9/14/2014,Jeff Valentine,TG Jackson,,4,Fine Line,No,N,N,N,N,Yes,2,Yes,2,None,1,None,1,Yes,2,2,2,1,Yes,2,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Resident,Tracked
BS135,5/15/2015,Geo Keyes,Imogen Daly,,6,Fine Line,No,,Y,N,N,No,1,Yes,3,Partial,2,None,1,Yes,2,2,2,1,Yes,2,2,2,2,Dry Crust,Dry Crust,No,No,No,No,Clear-Bright,Clear-Bright,All immediate scales around R nare are eroded,1,1,1,2,2,2,2,2,2,2,3,2,2,3,3,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,,1,1,Resident,Tracked
BS135,9/18/2015,Jeff Valentine,Shawn Lindey,,4,None,No,,N,N,N,No,1,No,1,None,1,None,1,Yes,2,2,2,2,Yes,2,2,2,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,,1,1,Resident,Tracked
BS135,5/17/2016,Brian Cohn,Imogen Daly,,5,Fine Line,No,,,,,No,1,No,1,None,1,None,1,Yes,3,3,1,1,Yes,3,3,3,1,Damp,Damp,Yes,Yes,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,0,Resident,Tracked
BS135,9/20/2016,Imogen Daly,Nicole Stephens,,6,Fine Line,No,,,,,Yes,2,Yes,2,None,1,None,1,Yes,3,2,2,2,Yes,3,2,3,2,Dry Crust,Dry Crust,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,2,3,2,2,3,3,N,,Y,,No,,No,,No,,1,1,1,1,1,1,2,2,3,1,1,1,2,2,3,,0,0,Resident,Tracked
BS136,5/21/2011,Shawn Lindey,Laura Pavliscak,,,,No,,,,,,,,,Partial,2,Partial,2,Yes,1,1,1,2,No,1,1,1,1,Dry Crust; None,Dry Crust; None,No,No,No,No,Clear-Bright,Clear-Bright,Eyes: cactus spine in left eye.,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,No,,Yes,"Gular: Missing R gular tip; Carapace: chip, bone scute replacement;",No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,0,Resident,Tracked
BS136,5/16/2012,Laura Pavliscak,John Hillman,Jeff Valentine,5,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,2,2,Yes,2,2,2,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,3,3,2,1,1,1,2,2,2,1,1,1,N,,Y,,Yes,Small areas of lifting laminae on carapace and plastron.,No,,No,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,,1,1,Resident,Tracked
BS136,10/6/2012,TG Jackson,Brian Cohn,,5,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,2,1,1,Yes,1,2,1,1,Damp,Damp,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Resident,Tracked
BS136,5/19/2013,Laura Pavliscak,Max Havelka,,5,Fine Line,No,,,,,No,1,No,1,None,1,None,1,Yes,2,1,1,2,Yes,2,1,1,2,None,None,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,3,3,2,1,1,1,2,2,2,1,1,1,N,,Y,Missing right tip of right gular- possible trauma.,Yes,"Very mild, yellowish thickening and chipping of lamina.",No,,No,,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,,1,1,Resident,Tracked
BS136,5/19/2014,John Hillman,Brian Cohn,,5,None,No,Y,N,N,,No,1,No,1,None,1,None,1,Yes,1,1,2,2,Yes,1,1,2,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,3,2,2,2,2,2,2,2,2,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Resident,Tracked
BS136,9/17/2014,Wayne Ball,TG Jackson,,5,None,No,N,N,N,N,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Resident,Tracked
BS136,5/14/2015,Geo Keyes,Imogen Daly,,7,None,No,,Y,N,Y,No,1,No,1,None,1,None,1,Yes,2,2,2,2,Yes,1,2,2,2,Dry Crust,Dry Crust,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,3,3,2,2,2,2,2,3,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,,1,1,Resident,Tracked
BS136,9/21/2015,Wayne Ball,Max Havelka,,5,Fine Line,No,,N,N,N,No,1,No,1,None,1,None,1,Yes,2,2,1,2,Yes,2,2,1,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,3,2,2,2,2,2,2,2,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Resident,Tracked
BS136,5/19/2016,Cynthia Furman,La Deana Jeane,,5,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,1,2,2,Yes,1,2,2,1,None,None,No,No,No,Yes,Clear-Bright,Clear-Bright,,1,1,1,4,4,2,2,3,2,2,2,2,2,3,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,0,Resident,Tracked
BS136,9/19/2016,TG Jackson,Wayne Ball,,5,None,No,,,,,Yes,2,Yes,2,None,1,None,1,Yes,2,1,1,1,Yes,2,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,0,Resident,Tracked
BS137,5/22/2011,Bryan Reiley,Rafe McGuire,,,None,No,,,,,,,,,None,1,None,1,Yes,2,2,1,1,Yes,2,2,1,1,Dry Crust; None,Dry Crust; None,No,No,Yes,Yes,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,3,4,2,No,,No,"Carapace: chip; Limbs: R forelimb-misshapen, old chew trauma, damaged scales, missing and fused toes. L forelimb exposed bone, damaged scales. Foreleg trauma extends onto posterior side.",No,,No,,No,,1,1,1,4,4,3,4,4,3,2,4,2,3,4,3,"Gular: severe, active cutaneous dyskeratosis; Plastron: severe, active cutaneous dyskeratosis; Carapace: severe, active cutaneous dyskeratosis; drawing shows exposed bone, probably disease related on V3; Limbs: severe, active cutaneous dyskeratosis",0,0,Resident,Tracked
BS137,10/8/2011,TG Jackson,Peter Woodman,,4,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,2,2,Yes,2,2,2,1,Dry Crust; Mucoid Di,Dry Crust; Mucoid Di,No,No,No,No,Clear & Bright,Clear & Bright,Nares Exudate: ; Nares Erosion: ; Eyes:,1,1,1,1,1,1,2,3,2,2,3,2,4,3,2,No,,Yes,"Head: ; Gular: ; Plastron: BSR on seam of Rhum/pect, seam of humerals, Lpect/abdom seam; Carapace: BSR on V2/3 seam, LM4/5 seam (from chew trauma); Limbs: R/L forelimbs- old healed trauma, scales missing/damaged (healed)",No,,No,,No,,1,1,1,2,2,3,3,3,3,1,1,1,2,2,2,Head: ; Gular: Whitish flaking; Plastron: Whitish flaking indicated on diagram across plastron humerals to anals; Carapace: ; Limbs: Whitish flaking indicated on R/L forelimbs,0,0,Resident,Tracked
BS137,5/23/2012,Kelly Herbinson,Bruce Weise,,3,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,1,1,1,Yes,2,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,3,3,2,N,,Y,"20-30 missing or damaged  scales on forelimbs, forelimb toenails are all missing or curled. Rear right toenails are stripped to the bone.",No,,No,,No,,1,1,1,4,3,2,4,3,2,1,1,1,2,3,2,"Lifting of lamina, whitish-yellow in color.",1,1,Resident,Tracked
BS137,5/24/2012,Cynthia Furman,Brian Cohn,,5,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,1,1,Yes,2,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,3,2,2,2,2,4,4,2,N,,Y,Dorsal surface of right forelimb chewed off,No,,No,,No,,1,1,1,4,3,3,4,4,3,2,2,3,4,3,3,"Plastron exposed bone, bone suture visible",1,1,Resident,Tracked
BS137,9/30/2012,Geo Keyes,Amanda Scheib,,4,Fine Line,No,,,,,No,1,No,1,None,1,Partial,2,No,1,1,1,1,Yes,1,2,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,3,2,3,3,2,N,,Y,,No,,Yes,Small pit on left humoral.,No,,1,1,1,3,2,2,4,2,2,1,1,1,1,1,1,Yellow lifting of laminae,1,1,Resident,Tracked
BS137,5/15/2013,John Hillman,Amanda Scheib,,4,None,No,,,,,No,1,No,1,None,1,None,1,Yes,3,2,2,2,Yes,2,1,2,1,None,None,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,3,2,2,3,2,3,3,2,N,,Y,,No,,No,,No,,1,1,1,2,2,2,4,2,3,1,1,1,1,1,1,,1,1,Resident,Tracked
BS137,9/25/2013,Imogen Daly,Laura Pavliscak,,5,None,No,Y,Y,,,No,1,No,1,None,1,None,1,Yes,2,3,1,1,Yes,2,3,1,1,None,None,Yes,Yes,No,No,Clear-Bright,Clear-Bright,Eye bulging is mild.,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,N,,Y,Right forelimb has a club foot with nails fused and curled under. Three nail sheaths are missing on right hindfoot.,No,,Yes,Few pits on gular and plastron with bone exposed.,No,,1,1,1,3,2,2,3,3,3,2,2,2,1,1,1,Thick whitish/yellowish flaking along scute seams of plastron. 3mm+ wide seam of textured bone scute replacement along entire seam between right humeral and pectoral.,1,1,Resident,Tracked
BS137,5/21/2014,Jeff Valentine,Jay Meyers,,3,None,No,N,Y,Y,,Yes,2,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,N,,Y,,No,,No,,No,,1,1,1,2,2,2,3,2,3,3,2,2,1,1,1,,1,1,Resident,Tracked
BS137,9/15/2014,Cynthia Furman,Brian Cohn,,5,<1 mm,No,N,Y,N,Y,No,1,No,1,None,1,None,1,Yes,2,2,1,1,Yes,2,2,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,3,2,2,3,2,3,4,2,N,,Y,,No,,Yes,"LF, RL FEMORAL SEAM,",No,,1,1,1,2,3,3,3,3,3,2,2,2,1,1,1,,1,1,Resident,Tracked
BS137,5/12/2015,Jeff Valentine,Brian Cohn,,5,None,No,,Y,N,Y,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,2,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,2,3,2,3,3,3,Y,Left axillary region,Y,,No,,No,,No,,1,1,1,1,1,1,3,2,3,3,2,3,3,2,3,,1,1,Resident,Tracked
BS137,9/25/2015,Jay Meyers,La Deana Jeane,,4,None,No,,N,N,N,No,1,No,1,None,1,None,1,Yes,2,3,3,3,Yes,2,2,3,3,Damp,Damp,Yes,Yes,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,3,2,2,2,2,2,3,2,Y,Subcarapacial scarring,Y,"Right forelimb nails fused after trauma to limb, foot is clawlike",Yes,Right humeral,No,,No,,1,1,1,3,2,3,3,3,3,3,3,3,1,1,1,"Whitish flaking on nuchal, rm1-4,rm9-11,v2-3,lc1-2. On abdominals and femorals.",1,1,Resident,Tracked
BS137,5/18/2016,Chandra Llewellyn,Jeff Valentine,,5,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,2,1,1,Yes,1,2,1,1,None,None,No,No,Yes,Yes,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,N,,Y,R forelimb deformed possibly due to trauma and/or congenital,No,,No,,No,,1,1,1,2,2,2,3,2,3,3,2,3,1,1,1,Whitish flaking on plastron and carapace,1,0,Resident,Tracked
BS137,9/30/2016,Jacquelyn Smith,Shawn Lindey,,5,None,No,,,,,No,1,No,1,None,1,None,1,Yes,3,2,2,2,Yes,3,3,2,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,3,3,2,N,,Y,,No,,No,,No,,1,1,1,2,2,2,3,3,3,3,3,3,1,1,1,,0,0,Resident,Tracked
BS138,5/16/2011,Bryan Reiley,Kelly Herbinson,,,None,No,,,,,,,,,None,1,None,1,Yes,2,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,No,,No,Gular: canid bite?;,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,0,Resident,Tracked
BS138,10/10/2011,TG Jackson,Kelly Herbinson,,4,,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,1,1,Yes,2,2,2,1,Dry Crust; None,None,No,No,No,No,,Clear & Bright,"Nares Exudate: ; Nares Erosion: ; Eyes: Dirt/sand in eye- L eye, in fornix",1,1,1,2,1,1,1,1,1,1,1,1,3,3,1,No,,No,Head: ; Gular: Diagram indicates trauma; Plastron: ; Carapace: ; Limbs: L forelimb,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Head: ; Gular: ; Plastron: ; Carapace: ; Limbs:,0,0,Resident,Tracked
BS138,5/17/2012,Geo Keyes,Cynthia Furman,Nicole Stephens,6,None,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,Dry Crust,Dry Crust,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,3,3,2,2,2,2,2,2,2,3,4,2,N,,Y,"LEFT FORELIMB deformed, possible trauma, toenails curled.  Left hindlimb - no toenails, chewed pad, healed.",No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Resident,Tracked
BS138,9/29/2012,Geo Keyes,Craig Himmelwright,,4,Fine Line,No,,,,,No,1,No,1,Partial,2,None,1,Yes,1,2,1,1,No,1,1,1,1,Damp,None,No,No,Yes,Yes,Clear-Bright,Clear-Bright,Eyes appear recessed.,1,1,1,3,2,2,1,1,1,2,2,2,3,2,2,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Resident,Tracked
BS138,5/15/2013,Nicole Stephens,Chandra Llewellyn,,4,None,No,,,,,No,1,No,1,None,1,None,1,Yes,3,1,3,1,Yes,2,1,3,1,Dry Crust,None,Yes,Yes,,,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,1,1,1,1,1,1,3,3,2,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Resident,Tracked
BS138,9/24/2013,Shawn Lindey,Jacquelyn Smith,,5,None,No,Y,Y,,,No,1,No,1,None,1,None,1,Yes,2,2,2,1,Yes,1,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,1,1,1,1,1,1,4,4,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Resident,Tracked
BS138,5/21/2014,TG Jackson,Jacquelyn Smith,,6,None,No,N,Y,N,,No,1,No,1,None,1,None,1,No,1,1,1,1,Yes,2,1,2,1,Dry Crust,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,1,1,1,1,1,1,3,4,2,N,,Y,Old trauma on left forelimb; missing left rear foot pad,Yes,LC1,No,,No,,1,1,1,2,2,2,2,2,2,2,2,3,2,3,2,,1,1,Resident,Tracked
BS138,9/17/2014,Imogen Daly,Jacquelyn Smith,,5,None,No,N,Y,N,N,No,1,No,1,None,1,None,1,Yes,1,2,2,2,Yes,1,2,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,1,1,1,1,1,1,3,3,2,N,,N,"Right forelimb has old chew trauma (healed).  Right hind foot missing, stump healed.",No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,1,Resident,Tracked
BS138,5/16/2015,Shawn Lindey,Bruce Weise,,4,None,No,,N,N,N,No,1,No,1,None,1,None,1,No,1,1,1,1,Yes,1,2,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,1,1,1,1,1,1,3,4,2,N,,Y,Missing most of left hind foot.,No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,1,Resident,Tracked
BS138,5/29/2015,Jeff Valentine,John Hillman,,,,,,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Resident,Tracked
BS138,9/13/2015,Max Havelka,Brian Cohn,,5,None,No,,N,N,N,No,1,No,1,None,1,None,1,Yes,2,2,2,1,Yes,2,2,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,2,2,2,4,4,3,N,,Y,"Fresh healing wound on R forelimb, 6 scales missing.",No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,,1,1,Resident,Tracked
BS138,5/19/2016,TG Jackson,Jay Meyers,,5,None,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,Dry Crust,Dry Crust,No,No,Yes,Yes,Dull,Dull,,1,1,1,2,2,2,1,1,1,1,1,1,3,3,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,0,Resident,Tracked
BS138,9/18/2016,John Hillman,Shawn Lindey,,5,None,No,,,,,No,1,No,1,Partial,2,Partial,2,Yes,1,2,1,2,Yes,2,1,2,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,Nares occluded with burrow dirt,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,0,Resident,Tracked
BS139,5/16/2011,Kelly Herbinson,Bryan Reiley,,,None,No,,,,,,,,,None,1,None,1,No,1,1,1,1,No,1,1,1,1,Dry Crust; None,Dry Crust; None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,No,,Yes,Plastron: chip with bone scute replacement;,No,,No,,No,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,"Plastron: lifting and flaking of laminae, possible cutaneous dyskeratosis; Carapace: lifting and flaking of laminae, possible cutaneous dyskeratosis; Limbs: ringing around scales on all limbs.",0,0,Resident,Tracked
BS139,10/10/2011,Kelly Herbinson,TG Jackson,,4,,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear & Bright,Clear & Bright,Nares Exudate: ; Nares Erosion: ; Eyes: Dirt/sand in eye- R/L lots of dirt in/around eyes,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,No,,No,Head: ; Gular: ; Plastron: Divot- L humeral; Carapace: ; Limbs:,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Head: ; Gular: ; Plastron: ; Carapace: ; Limbs:,0,0,Resident,Tracked
BS139,10/18/2011,Bryan Reiley,Andrea Currylow,,5,None,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,Yes,1,1,2,1,Dry Crust; None,Dry Crust; None,No,No,No,No,Clear & Bright,Clear & Bright,Nares Erosion: ; Eyes:,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,LM1 to RM1 scarring,No,Head: ; Gular: ; Plastron: ; Carapace: ; Limbs:,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Head: ; Gular: ; Plastron: ; Carapace: ; Limbs:,0,0,Resident,Tracked
BS139,5/17/2012,Geo Keyes,Nicole Stephens,Cynthia Furman,4,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,1,1,1,Yes,2,1,1,1,Dry Crust,Dry Crust,No,No,No,No,Clear-Bright,Clear-Bright,Right eye discharge both damp and dry crust.,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,Y,Rm1 to lm1 calloused,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Resident,Tracked
BS139,9/27/2012,Wayne Ball,Jay Meyers,,4,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,1,2,1,None,None,No,No,Yes,Yes,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Resident,Tracked
BS139,5/15/2013,Nicole Stephens,Chandra Llewellyn,,5,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,2,1,Yes,3,2,2,2,Damp,Damp,No,No,,,Clear-Bright,Clear-Bright,"Discharge: R/L DRY CRUSTS
Right conjunctiva- exposed protruding, swollen, very red, & at rest covering 30% (white red). See photos.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Resident,Tracked
BS139,9/24/2013,Shawn Lindey,Jacquelyn Smith,,5,None,No,Y,Y,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Resident,Tracked
BS139,5/21/2014,TG Jackson,Jacquelyn Smith,,5,None,No,N,Y,N,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,Dry Crust,Dry Crust,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,,1,1,Resident,Tracked
BS139,9/18/2014,Imogen Daly,Jacquelyn Smith,,5,None,No,N,Y,Y,Y,No,1,No,1,None,1,None,1,Yes,1,1,1,2,Yes,1,1,2,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Resident,Tracked
